maskpath,nameLabel,filepath
Images/masques_Unet\erythroblast/ERB_149216_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_149216.jpg
Images/masques_Unet\erythroblast/ERB_929168_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_929168.jpg
Images/masques_Unet\erythroblast/ERB_937614_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_937614.jpg
Images/masques_Unet\erythroblast/ERB_369349_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_369349.jpg
Images/masques_Unet\erythroblast/ERB_298621_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_298621.jpg
Images/masques_Unet\erythroblast/ERB_31041_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_31041.jpg
Images/masques_Unet\erythroblast/ERB_852129_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_852129.jpg
Images/masques_Unet\erythroblast/ERB_209277_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_209277.jpg
Images/masques_Unet\erythroblast/ERB_874410_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_874410.jpg
Images/masques_Unet\erythroblast/ERB_622399_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_622399.jpg
Images/masques_Unet\erythroblast/ERB_281125_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_281125.jpg
Images/masques_Unet\erythroblast/ERB_393409_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_393409.jpg
Images/masques_Unet\erythroblast/ERB_50359_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_50359.jpg
Images/masques_Unet\erythroblast/ERB_168152_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_168152.jpg
Images/masques_Unet\erythroblast/ERB_779788_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_779788.jpg
Images/masques_Unet\erythroblast/ERB_570468_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_570468.jpg
Images/masques_Unet\erythroblast/ERB_893069_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_893069.jpg
Images/masques_Unet\erythroblast/ERB_129181_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_129181.jpg
Images/masques_Unet\erythroblast/ERB_698602_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_698602.jpg
Images/masques_Unet\erythroblast/ERB_969523_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_969523.jpg
Images/masques_Unet\erythroblast/ERB_257472_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_257472.jpg
Images/masques_Unet\erythroblast/ERB_680224_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_680224.jpg
Images/masques_Unet\erythroblast/ERB_152338_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_152338.jpg
Images/masques_Unet\erythroblast/ERB_329499_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_329499.jpg
Images/masques_Unet\erythroblast/ERB_189103_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_189103.jpg
Images/masques_Unet\erythroblast/ERB_336736_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_336736.jpg
Images/masques_Unet\erythroblast/ERB_199408_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_199408.jpg
Images/masques_Unet\erythroblast/ERB_123030_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_123030.jpg
Images/masques_Unet\erythroblast/ERB_476294_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_476294.jpg
Images/masques_Unet\erythroblast/ERB_883158_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_883158.jpg
Images/masques_Unet\erythroblast/ERB_895523_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_895523.jpg
Images/masques_Unet\erythroblast/ERB_51023_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_51023.jpg
Images/masques_Unet\erythroblast/ERB_58346_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_58346.jpg
Images/masques_Unet\erythroblast/ERB_158786_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_158786.jpg
Images/masques_Unet\erythroblast/ERB_125603_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_125603.jpg
Images/masques_Unet\erythroblast/ERB_816486_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_816486.jpg
Images/masques_Unet\erythroblast/ERB_821909_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_821909.jpg
Images/masques_Unet\erythroblast/ERB_918181_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_918181.jpg
Images/masques_Unet\erythroblast/ERB_554489_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_554489.jpg
Images/masques_Unet\erythroblast/ERB_455657_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_455657.jpg
Images/masques_Unet\erythroblast/ERB_340281_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_340281.jpg
Images/masques_Unet\erythroblast/ERB_190644_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_190644.jpg
Images/masques_Unet\erythroblast/ERB_682893_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_682893.jpg
Images/masques_Unet\erythroblast/ERB_56182_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_56182.jpg
Images/masques_Unet\erythroblast/ERB_597628_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_597628.jpg
Images/masques_Unet\erythroblast/ERB_365621_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_365621.jpg
Images/masques_Unet\erythroblast/ERB_260693_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_260693.jpg
Images/masques_Unet\erythroblast/ERB_71290_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_71290.jpg
Images/masques_Unet\erythroblast/ERB_52025_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_52025.jpg
Images/masques_Unet\erythroblast/ERB_704552_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_704552.jpg
Images/masques_Unet\erythroblast/ERB_788727_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_788727.jpg
Images/masques_Unet\erythroblast/ERB_502611_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_502611.jpg
Images/masques_Unet\erythroblast/ERB_676389_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_676389.jpg
Images/masques_Unet\erythroblast/ERB_714153_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_714153.jpg
Images/masques_Unet\erythroblast/ERB_234903_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_234903.jpg
Images/masques_Unet\erythroblast/ERB_8550_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_8550.jpg
Images/masques_Unet\erythroblast/ERB_211807_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_211807.jpg
Images/masques_Unet\erythroblast/ERB_707354_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_707354.jpg
Images/masques_Unet\erythroblast/ERB_689453_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_689453.jpg
Images/masques_Unet\erythroblast/ERB_22703_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_22703.jpg
Images/masques_Unet\erythroblast/ERB_125962_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_125962.jpg
Images/masques_Unet\erythroblast/ERB_623050_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_623050.jpg
Images/masques_Unet\erythroblast/ERB_890546_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_890546.jpg
Images/masques_Unet\erythroblast/ERB_934384_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_934384.jpg
Images/masques_Unet\erythroblast/ERB_535397_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_535397.jpg
Images/masques_Unet\erythroblast/ERB_642718_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_642718.jpg
Images/masques_Unet\erythroblast/ERB_955171_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_955171.jpg
Images/masques_Unet\erythroblast/ERB_238408_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_238408.jpg
Images/masques_Unet\erythroblast/ERB_280069_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_280069.jpg
Images/masques_Unet\erythroblast/ERB_360494_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_360494.jpg
Images/masques_Unet\erythroblast/ERB_181233_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_181233.jpg
Images/masques_Unet\erythroblast/ERB_388154_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_388154.jpg
Images/masques_Unet\erythroblast/ERB_721826_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_721826.jpg
Images/masques_Unet\erythroblast/ERB_771424_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_771424.jpg
Images/masques_Unet\erythroblast/ERB_267711_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_267711.jpg
Images/masques_Unet\erythroblast/ERB_820036_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_820036.jpg
Images/masques_Unet\erythroblast/ERB_616563_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_616563.jpg
Images/masques_Unet\erythroblast/ERB_440580_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_440580.jpg
Images/masques_Unet\erythroblast/ERB_448264_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_448264.jpg
Images/masques_Unet\erythroblast/ERB_581778_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_581778.jpg
Images/masques_Unet\erythroblast/ERB_420442_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_420442.jpg
Images/masques_Unet\erythroblast/ERB_111336_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_111336.jpg
Images/masques_Unet\erythroblast/ERB_617451_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_617451.jpg
Images/masques_Unet\erythroblast/ERB_425825_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_425825.jpg
Images/masques_Unet\erythroblast/ERB_742903_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_742903.jpg
Images/masques_Unet\erythroblast/ERB_115599_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_115599.jpg
Images/masques_Unet\erythroblast/ERB_600804_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_600804.jpg
Images/masques_Unet\erythroblast/ERB_25063_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_25063.jpg
Images/masques_Unet\erythroblast/ERB_684909_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_684909.jpg
Images/masques_Unet\erythroblast/ERB_398984_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_398984.jpg
Images/masques_Unet\erythroblast/ERB_423056_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_423056.jpg
Images/masques_Unet\erythroblast/ERB_243471_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_243471.jpg
Images/masques_Unet\erythroblast/ERB_633731_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_633731.jpg
Images/masques_Unet\erythroblast/ERB_244436_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_244436.jpg
Images/masques_Unet\erythroblast/ERB_961819_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_961819.jpg
Images/masques_Unet\erythroblast/ERB_635500_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_635500.jpg
Images/masques_Unet\erythroblast/ERB_75252_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_75252.jpg
Images/masques_Unet\erythroblast/ERB_981422_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_981422.jpg
Images/masques_Unet\erythroblast/ERB_880007_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_880007.jpg
Images/masques_Unet\erythroblast/ERB_167870_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_167870.jpg
Images/masques_Unet\erythroblast/ERB_156449_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_156449.jpg
Images/masques_Unet\erythroblast/ERB_324760_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_324760.jpg
Images/masques_Unet\erythroblast/ERB_313180_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_313180.jpg
Images/masques_Unet\erythroblast/ERB_53466_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_53466.jpg
Images/masques_Unet\erythroblast/ERB_779578_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_779578.jpg
Images/masques_Unet\erythroblast/ERB_666912_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_666912.jpg
Images/masques_Unet\erythroblast/ERB_316063_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_316063.jpg
Images/masques_Unet\erythroblast/ERB_174418_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_174418.jpg
Images/masques_Unet\erythroblast/ERB_818770_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_818770.jpg
Images/masques_Unet\erythroblast/ERB_976736_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_976736.jpg
Images/masques_Unet\erythroblast/ERB_597406_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_597406.jpg
Images/masques_Unet\erythroblast/ERB_861303_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_861303.jpg
Images/masques_Unet\erythroblast/ERB_353758_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_353758.jpg
Images/masques_Unet\erythroblast/ERB_547276_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_547276.jpg
Images/masques_Unet\erythroblast/ERB_402367_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_402367.jpg
Images/masques_Unet\erythroblast/ERB_618294_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_618294.jpg
Images/masques_Unet\erythroblast/ERB_119600_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_119600.jpg
Images/masques_Unet\erythroblast/ERB_986242_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_986242.jpg
Images/masques_Unet\erythroblast/ERB_958159_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_958159.jpg
Images/masques_Unet\erythroblast/ERB_658445_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_658445.jpg
Images/masques_Unet\erythroblast/ERB_417629_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_417629.jpg
Images/masques_Unet\erythroblast/ERB_898279_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_898279.jpg
Images/masques_Unet\erythroblast/ERB_863561_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_863561.jpg
Images/masques_Unet\erythroblast/ERB_424947_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_424947.jpg
Images/masques_Unet\erythroblast/ERB_166408_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_166408.jpg
Images/masques_Unet\erythroblast/ERB_363193_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_363193.jpg
Images/masques_Unet\erythroblast/ERB_101733_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_101733.jpg
Images/masques_Unet\erythroblast/ERB_947925_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_947925.jpg
Images/masques_Unet\erythroblast/ERB_901635_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_901635.jpg
Images/masques_Unet\erythroblast/ERB_335878_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_335878.jpg
Images/masques_Unet\erythroblast/ERB_151826_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_151826.jpg
Images/masques_Unet\erythroblast/ERB_232473_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_232473.jpg
Images/masques_Unet\erythroblast/ERB_900319_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_900319.jpg
Images/masques_Unet\erythroblast/ERB_795425_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_795425.jpg
Images/masques_Unet\erythroblast/ERB_761027_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_761027.jpg
Images/masques_Unet\erythroblast/ERB_445589_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_445589.jpg
Images/masques_Unet\erythroblast/ERB_911429_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_911429.jpg
Images/masques_Unet\erythroblast/ERB_694380_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_694380.jpg
Images/masques_Unet\erythroblast/ERB_774782_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_774782.jpg
Images/masques_Unet\erythroblast/ERB_512946_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_512946.jpg
Images/masques_Unet\erythroblast/ERB_405806_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_405806.jpg
Images/masques_Unet\erythroblast/ERB_636877_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_636877.jpg
Images/masques_Unet\erythroblast/ERB_148614_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_148614.jpg
Images/masques_Unet\erythroblast/ERB_685_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_685.jpg
Images/masques_Unet\erythroblast/ERB_144195_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_144195.jpg
Images/masques_Unet\erythroblast/ERB_976006_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_976006.jpg
Images/masques_Unet\erythroblast/ERB_449098_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_449098.jpg
Images/masques_Unet\erythroblast/ERB_789857_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_789857.jpg
Images/masques_Unet\erythroblast/ERB_361446_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_361446.jpg
Images/masques_Unet\erythroblast/ERB_975272_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_975272.jpg
Images/masques_Unet\erythroblast/ERB_532896_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_532896.jpg
Images/masques_Unet\erythroblast/ERB_245577_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_245577.jpg
Images/masques_Unet\erythroblast/ERB_697316_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_697316.jpg
Images/masques_Unet\erythroblast/ERB_969454_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_969454.jpg
Images/masques_Unet\erythroblast/ERB_490000_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_490000.jpg
Images/masques_Unet\erythroblast/ERB_136567_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_136567.jpg
Images/masques_Unet\erythroblast/ERB_508787_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_508787.jpg
Images/masques_Unet\erythroblast/ERB_714179_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_714179.jpg
Images/masques_Unet\erythroblast/ERB_587463_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_587463.jpg
Images/masques_Unet\erythroblast/ERB_438112_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_438112.jpg
Images/masques_Unet\erythroblast/ERB_31605_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_31605.jpg
Images/masques_Unet\erythroblast/ERB_495702_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_495702.jpg
Images/masques_Unet\erythroblast/ERB_565930_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_565930.jpg
Images/masques_Unet\erythroblast/ERB_881313_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_881313.jpg
Images/masques_Unet\erythroblast/ERB_530391_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_530391.jpg
Images/masques_Unet\erythroblast/ERB_90194_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_90194.jpg
Images/masques_Unet\erythroblast/ERB_73051_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_73051.jpg
Images/masques_Unet\erythroblast/ERB_225431_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_225431.jpg
Images/masques_Unet\erythroblast/ERB_185950_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_185950.jpg
Images/masques_Unet\erythroblast/ERB_5435_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_5435.jpg
Images/masques_Unet\erythroblast/ERB_920467_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_920467.jpg
Images/masques_Unet\erythroblast/ERB_772340_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_772340.jpg
Images/masques_Unet\erythroblast/ERB_17560_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_17560.jpg
Images/masques_Unet\erythroblast/ERB_606930_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_606930.jpg
Images/masques_Unet\erythroblast/ERB_276730_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_276730.jpg
Images/masques_Unet\erythroblast/ERB_810626_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_810626.jpg
Images/masques_Unet\erythroblast/ERB_35048_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_35048.jpg
Images/masques_Unet\erythroblast/ERB_838195_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_838195.jpg
Images/masques_Unet\erythroblast/ERB_721782_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_721782.jpg
Images/masques_Unet\erythroblast/ERB_714613_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_714613.jpg
Images/masques_Unet\erythroblast/ERB_381521_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_381521.jpg
Images/masques_Unet\erythroblast/ERB_560030_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_560030.jpg
Images/masques_Unet\erythroblast/ERB_944797_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_944797.jpg
Images/masques_Unet\erythroblast/ERB_686342_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_686342.jpg
Images/masques_Unet\erythroblast/ERB_32817_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_32817.jpg
Images/masques_Unet\erythroblast/ERB_142929_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_142929.jpg
Images/masques_Unet\erythroblast/ERB_401367_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_401367.jpg
Images/masques_Unet\erythroblast/ERB_510232_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_510232.jpg
Images/masques_Unet\erythroblast/ERB_973241_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_973241.jpg
Images/masques_Unet\erythroblast/ERB_855646_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_855646.jpg
Images/masques_Unet\erythroblast/ERB_181249_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_181249.jpg
Images/masques_Unet\erythroblast/ERB_384966_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_384966.jpg
Images/masques_Unet\erythroblast/ERB_626298_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_626298.jpg
Images/masques_Unet\erythroblast/ERB_4438_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_4438.jpg
Images/masques_Unet\erythroblast/ERB_84511_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_84511.jpg
Images/masques_Unet\erythroblast/ERB_459626_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_459626.jpg
Images/masques_Unet\erythroblast/ERB_275992_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_275992.jpg
Images/masques_Unet\erythroblast/ERB_251299_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_251299.jpg
Images/masques_Unet\erythroblast/ERB_94501_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_94501.jpg
Images/masques_Unet\erythroblast/ERB_840971_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_840971.jpg
Images/masques_Unet\erythroblast/ERB_671418_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_671418.jpg
Images/masques_Unet\erythroblast/ERB_5436_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_5436.jpg
Images/masques_Unet\erythroblast/ERB_550196_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_550196.jpg
Images/masques_Unet\erythroblast/ERB_18455_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_18455.jpg
Images/masques_Unet\erythroblast/ERB_780692_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_780692.jpg
Images/masques_Unet\erythroblast/ERB_428119_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_428119.jpg
Images/masques_Unet\erythroblast/ERB_871063_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_871063.jpg
Images/masques_Unet\erythroblast/ERB_864908_mask.png,ERB,Images/PBC_dataset_normal_DIB\erythroblast/ERB_864908.jpg
